query_id,category,engine,rep,brand,product,rank
skin_01,skincare,perplexity,3,neutrogena,Neutrogena Hydro Boost Gel,3
skin_01,skincare,perplexity,3,cerave,CeraVe Skin Renewing Night Cream,4
skin_01,skincare,claude,1,neutrogena,Neutrogena Hydro Boost Water Gel – ~$8,1
skin_01,skincare,claude,1,cerave,CeraVe Mattifying Lotion with 0.5% Salicylic Acid – ~$15,2
skin_01,skincare,claude,2,cerave,(mentioned: cerave),1
skin_01,skincare,claude,2,neutrogena,(mentioned: neutrogena),2
skin_01,skincare,claude,3,cerave,(mentioned: cerave),1
skin_01,skincare,claude,3,neutrogena,(mentioned: neutrogena),2
skin_01,skincare,deepseek,1,cerave,CeraVe AM Facial Moisturizing Lotion with SPF 30,1
skin_01,skincare,deepseek,1,neutrogena,Neutrogena Hydro Boost Water Gel,2
skin_01,skincare,deepseek,1,the ordinary,The Ordinary Natural Moisturizing Factors + HA,3
skin_01,skincare,deepseek,1,cetaphil,Cetaphil Daily Oil,4
skin_01,skincare,deepseek,1,la roche-posay,La Roche,5
skin_01,skincare,deepseek,2,la roche-posay,La Roche,1
skin_01,skincare,deepseek,2,cerave,CeraVe PM Facial Moisturizing Lotion** – Approx. $13–$15. This non,2
skin_01,skincare,deepseek,2,neutrogena,Neutrogena Oil,3
skin_01,skincare,deepseek,2,the ordinary,"The Ordinary Natural Moisturizing Factors + HA** – Approx. $6–$9. This is a very basic, no",4
skin_01,skincare,deepseek,3,cerave,CeraVe PM Facial Moisturizing Lotion,1
skin_01,skincare,deepseek,3,neutrogena,Neutrogena Hydro Boost Water Gel,2
skin_01,skincare,deepseek,3,la roche-posay,La Roche,3
skin_02,skincare,chatgpt,1,neutrogena,Neutrogena Ultra Sheer Dry,1
skin_02,skincare,chatgpt,1,la roche-posay,La Roche,2
skin_02,skincare,chatgpt,2,eucerin,Eucerin Daily Protection Face Lotion SPF 30,1
skin_02,skincare,chatgpt,2,cerave,CeraVe AM Facial Moisturizing Lotion SPF 30,2
skin_02,skincare,chatgpt,2,la roche-posay,La Roche,3
skin_02,skincare,chatgpt,3,olay,Olay Complete+ Daily Facial Moisturizer with Sunscreen SPF 40,1
skin_02,skincare,chatgpt,3,neutrogena,Neutrogena Ultra Sheer Dry,2
skin_02,skincare,chatgpt,3,la roche-posay,La Roche,3
skin_02,skincare,chatgpt,3,cerave,CeraVe AM Facial Moisturizing Lotion SPF 30,4
skin_02,skincare,gemini,1,cerave,CeraVe AM Facial Moisturizing Lotion with Sunscreen SPF 30,1
skin_02,skincare,gemini,1,cetaphil,Cetaphil Daily Face Moisturizer Sunscreen SPF 50+,2
skin_02,skincare,gemini,1,neutrogena,Neutrogena Invisible Daily Defense SPF 60,3
skin_02,skincare,gemini,1,eucerin,Eucerin Daily Protection Face Lotion SPF 30,4
skin_02,skincare,gemini,2,cerave,CeraVe AM Facial Moisturizing Lotion with Sunscreen SPF 30,1
skin_02,skincare,gemini,2,cetaphil,Cetaphil Daily Facial Moisturizer Sunscreen SPF 50+,2
skin_02,skincare,gemini,2,eucerin,Eucerin Daily Protection Face Lotion SPF 30,3
skin_02,skincare,gemini,2,neutrogena,Neutrogena Invisible Daily Defense SPF 60,4
skin_02,skincare,gemini,3,cerave,CeraVe AM Facial Moisturizing Lotion with Sunscreen SPF 30,1
skin_02,skincare,gemini,3,neutrogena,Neutrogena Invisible Daily Defense SPF 60,2
skin_02,skincare,gemini,3,cetaphil,Cetaphil Daily Facial Moisturizer Sunscreen SPF 50+,3
skin_02,skincare,gemini,3,eucerin,Eucerin Daily Protection Face Lotion SPF 30,4
skin_02,skincare,perplexity,1,eucerin,Eucerin Daily Protection Face Lotion SPF 30,1
skin_02,skincare,perplexity,1,olay,Olay Complete All Day Moisturizer SPF 30,2
skin_02,skincare,perplexity,1,neutrogena,Neutrogena Invisible Daily Defense Face Serum SPF 60,3
skin_02,skincare,perplexity,2,eucerin,Eucerin Daily Protection Face Lotion SPF 30,1
skin_02,skincare,perplexity,2,olay,Olay Complete All Day Moisturizer SPF 30,2
skin_02,skincare,perplexity,2,neutrogena,Neutrogena Invisible Daily Defense SPF 60,3
skin_02,skincare,perplexity,2,la roche-posay,La Roche,4
skin_02,skincare,perplexity,3,olay,(mentioned: olay),1
skin_02,skincare,perplexity,3,cerave,(mentioned: cerave),2
skin_02,skincare,perplexity,3,niacinamide,(mentioned: niacinamide),3
skin_02,skincare,perplexity,3,eucerin,(mentioned: eucerin),4
skin_02,skincare,perplexity,3,neutrogena,(mentioned: neutrogena),5
skin_02,skincare,claude,1,cerave,(mentioned: cerave),1
skin_02,skincare,claude,1,niacinamide,(mentioned: niacinamide),2
skin_02,skincare,claude,1,eucerin,(mentioned: eucerin),3
skin_02,skincare,claude,2,cerave,(mentioned: cerave),1
skin_02,skincare,claude,2,neutrogena,(mentioned: neutrogena),2
skin_02,skincare,claude,2,the ordinary,(mentioned: the ordinary),3
skin_02,skincare,claude,3,cerave,(mentioned: cerave),1
skin_02,skincare,claude,3,niacinamide,(mentioned: niacinamide),2
skin_02,skincare,deepseek,1,neutrogena,Neutrogena Ultra Sheer Dry,1
skin_02,skincare,deepseek,1,cetaphil,Cetaphil Daily Oil,2
skin_02,skincare,deepseek,2,neutrogena,Neutrogena Ultra Sheer Dry,1
skin_02,skincare,deepseek,2,cerave,CeraVe Hydrating Mineral Sunscreen SPF 30,2
skin_02,skincare,deepseek,3,neutrogena,Neutrogena Ultra Sheer Dry,1
skin_02,skincare,deepseek,3,supergoop,Supergoop Play SPF 50** – only if you can stretch the budget slightly; it's very cosmetically elegant.,2
skin_03,skincare,chatgpt,1,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,chatgpt,1,la roche-posay,La Roche,2
skin_03,skincare,chatgpt,1,retinol,The Ordinary Retinol 0.2% in Squalane,3
skin_03,skincare,chatgpt,2,retinol,Good Molecules Gentle Retinol Cream,1
skin_03,skincare,chatgpt,2,cerave,CeraVe Resurfacing Retinol Face Serum,2
skin_03,skincare,chatgpt,3,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,chatgpt,3,retinol,RoC Retinol Correxion Deep Wrinkle Night Cream,2
skin_03,skincare,gemini,1,retinol,RoC Retinol Correxion Capsules Night Serum,1
skin_03,skincare,gemini,1,cerave,CeraVe Skin Renewing Retinol Serum,2
skin_03,skincare,gemini,1,olay,Olay Regenerist Retinol24 Night Moisturizer,3
skin_03,skincare,gemini,2,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,gemini,2,olay,Olay Regenerist Retinol24 Night Serum/Moisturizer,2
skin_03,skincare,gemini,2,retinol,RoC Retinol Correxion Anti,3
skin_03,skincare,gemini,3,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,gemini,3,retinol,RoC Retinol Correxion Deep Wrinkle Night Cream,2
skin_03,skincare,gemini,3,la roche-posay,La Roche,3
skin_03,skincare,gemini,3,olay,Olay Regenerist Retinol 24 Night Moisturizer,4
skin_03,skincare,perplexity,1,retinol,RoC Retinol Correxion Deep Wrinkle Night Cream,1
skin_03,skincare,perplexity,1,olay,Olay Regenerist Retinol 24 Night Moisturizer,2
skin_03,skincare,perplexity,2,differin,Differin Acne Treatment Gel,1
skin_03,skincare,perplexity,2,olay,Olay Regenerist Retinol 24 Night Moisturizer,2
skin_03,skincare,perplexity,2,retinol,L'Oréal Revitalift Derm Intensives Night Serum 0.3% Pure Retinol,3
skin_03,skincare,perplexity,2,neutrogena,Neutrogena Rapid Wrinkle Repair Regenerating Cream,4
skin_03,skincare,perplexity,3,retinol,RoC Retinol Correxion Deep Wrinkle Night Cream,1
skin_03,skincare,perplexity,3,the ordinary,The Ordinary Retinal 0.2% Emulsion,2
skin_03,skincare,claude,1,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,claude,1,adapalene,Differin Adapalene Gel 0.1%,2
skin_03,skincare,claude,1,retinol,RoC Retinol Serum,3
skin_03,skincare,claude,1,olay,Olay Regenerist Retinol Night Serum,4
skin_03,skincare,claude,2,cerave,(mentioned: cerave),1
skin_03,skincare,claude,2,niacinamide,(mentioned: niacinamide),2
skin_03,skincare,claude,2,adapalene,(mentioned: adapalene),3
skin_03,skincare,claude,2,retinol,(mentioned: retinol),4
skin_03,skincare,claude,2,differin,(mentioned: differin),5
skin_03,skincare,claude,2,neutrogena,(mentioned: neutrogena),6
skin_03,skincare,claude,3,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,claude,3,adapalene,Differin Gel,2
skin_03,skincare,claude,3,retinol,RoC Retinol Serum,3
skin_03,skincare,claude,3,olay,Olay Retinol 24 Night Serum,4
skin_03,skincare,deepseek,1,retinol,Neutrogena Rapid Wrinkle Repair Retinol Pro+ .3% Retinol Serum,1
skin_03,skincare,deepseek,1,cerave,CeraVe Resurfacing Retinol Serum,2
skin_03,skincare,deepseek,1,olay,Olay Regenerist Retinol24 Night Moisturizer,3
skin_03,skincare,deepseek,2,la roche-posay,La Roche,1
skin_03,skincare,deepseek,2,cerave,Neutrogena Rapid Wrinkle Repair Retinol Oil,2
skin_03,skincare,deepseek,2,retinol,The Ordinary Retinol 0.2% in Squalane,3
skin_03,skincare,deepseek,3,cerave,CeraVe Resurfacing Retinol Serum,1
skin_03,skincare,deepseek,3,la roche-posay,La Roche,2
skin_03,skincare,deepseek,3,retinol,The Ordinary Retinol 0.2% in Squalane,3
skin_04,skincare,chatgpt,1,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,chatgpt,2,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,chatgpt,2,vanicream,Vanicream Vitamin C Facial Serum for Sensitive Skin,2
skin_04,skincare,chatgpt,2,the ordinary,The Ordinary Multi,3
skin_04,skincare,chatgpt,3,la roche-posay,La Roche,1
skin_04,skincare,chatgpt,3,cerave,CeraVe Vitamin C Serum,2
skin_04,skincare,chatgpt,3,neutrogena,Neutrogena Collagen Bank Vitamin C Serum,3
skin_04,skincare,gemini,1,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,gemini,1,the ordinary,The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,2
skin_04,skincare,gemini,2,skinceuticals,(mentioned: skinceuticals),1
skin_04,skincare,perplexity,1,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,perplexity,1,the ordinary,The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,2
skin_04,skincare,perplexity,2,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,perplexity,2,the ordinary,The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,2
skin_04,skincare,perplexity,3,the ordinary,The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,1
skin_04,skincare,claude,1,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,claude,2,cerave,CeraVe Skin Renewing Vitamin C Serum,1
skin_04,skincare,claude,3,cerave,(mentioned: cerave),1
skin_04,skincare,claude,3,skinceuticals,(mentioned: skinceuticals),2
skin_04,skincare,deepseek,1,vanicream,Vanicream Vitamin C Serum,1
skin_04,skincare,deepseek,1,cosrx,COSRX Vitamin C 23 Serum,2
skin_04,skincare,deepseek,1,cerave,CeraVe Skin Renewing Vitamin C Serum,3
skin_04,skincare,deepseek,2,cerave,CeraVe Vitamin C Serum with Hyaluronic Acid,1
skin_04,skincare,deepseek,2,vichy,Vichy LiftActiv Vitamin C Serum,2
skin_04,skincare,deepseek,2,the ordinary,The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,3
skin_04,skincare,deepseek,2,la roche-posay,La Roche,4
skin_04,skincare,deepseek,3,cerave,(mentioned: cerave),1
skin_04,skincare,deepseek,3,la roche-posay,(mentioned: la roche-posay),2
skin_04,skincare,deepseek,3,vanicream,(mentioned: vanicream),3
skin_04,skincare,deepseek,3,skinceuticals,(mentioned: skinceuticals),4
skin_04,skincare,deepseek,3,the ordinary,(mentioned: the ordinary),5
skin_05,skincare,chatgpt,1,cerave,Cleanser:** CeraVe Hydrating Cleanser,1
skin_05,skincare,chatgpt,1,vanicream,Moisturizer:** Vanicream Daily Facial Moisturizer,2
skin_05,skincare,chatgpt,1,la roche-posay,Sunscreen:** La Roche,3
skin_05,skincare,chatgpt,1,adapalene,Retinoid:** Differin Gel,4
skin_05,skincare,chatgpt,1,differin,Differin Gel,5
skin_05,skincare,chatgpt,2,niacinamide,Optional niacinamide serum,1
skin_05,skincare,chatgpt,2,differin,Differin Gel,2
skin_05,skincare,chatgpt,3,cerave,(mentioned: cerave),1
skin_05,skincare,chatgpt,3,niacinamide,(mentioned: niacinamide),2
skin_05,skincare,chatgpt,3,la roche-posay,(mentioned: la roche-posay),3
skin_05,skincare,chatgpt,3,adapalene,(mentioned: adapalene),4
skin_05,skincare,chatgpt,3,differin,(mentioned: differin),5
skin_05,skincare,chatgpt,3,the ordinary,(mentioned: the ordinary),6
skin_05,skincare,gemini,1,cerave,(mentioned: cerave),1
skin_05,skincare,gemini,1,niacinamide,(mentioned: niacinamide),2
skin_05,skincare,gemini,1,versed,(mentioned: versed),3
skin_05,skincare,gemini,1,retinol,(mentioned: retinol),4
skin_05,skincare,gemini,1,the ordinary,(mentioned: the ordinary),5
skin_05,skincare,gemini,2,cerave,(mentioned: cerave),1
skin_05,skincare,gemini,2,niacinamide,(mentioned: niacinamide),2
skin_05,skincare,gemini,2,vanicream,(mentioned: vanicream),3
skin_05,skincare,gemini,2,retinol,(mentioned: retinol),4
skin_05,skincare,gemini,3,retinol,"Treat:** Apply a retinol serum to target fine lines, texture, and promote cell turnover.",1
skin_05,skincare,perplexity,1,cerave,(mentioned: cerave),1
skin_05,skincare,perplexity,1,la roche-posay,(mentioned: la roche-posay),2
skin_05,skincare,perplexity,1,eltamd,(mentioned: eltamd),3
skin_05,skincare,perplexity,1,vanicream,(mentioned: vanicream),4
skin_05,skincare,perplexity,1,bioderma,(mentioned: bioderma),5
skin_05,skincare,perplexity,1,retinol,(mentioned: retinol),6
skin_05,skincare,perplexity,1,cetaphil,(mentioned: cetaphil),7
skin_05,skincare,perplexity,1,the inkey list,(mentioned: inkey list),8
skin_05,skincare,perplexity,1,neutrogena,(mentioned: neutrogena),9
skin_05,skincare,perplexity,1,the ordinary,(mentioned: the ordinary),10
skin_05,skincare,perplexity,2,cerave,Cleanser: CeraVe Foaming Facial Cleanser,1
skin_05,skincare,perplexity,2,the inkey list,Vitamin C Serum: The INKEY List Vitamin C Serum,2
skin_05,skincare,perplexity,2,la roche-posay,Moisturizer + SPF: La Roche,3
skin_05,skincare,perplexity,2,retinol,Retinol Treatment: The Ordinary Retinol 0.2% in Squalane,4
skin_05,skincare,perplexity,2,cetaphil,Night Moisturizer: Cetaphil Daily Facial Moisturizer,5
skin_05,skincare,perplexity,3,cerave,CeraVe Foaming Facial Cleanser,1
skin_05,skincare,perplexity,3,the inkey list,The INKEY List Vitamin C Serum,2
skin_05,skincare,perplexity,3,niacinamide,La Roche,3
skin_05,skincare,perplexity,3,retinol,e.l.f. SKIN Youth Boosting Advanced Night Retinoid Serum,4
skin_05,skincare,claude,1,cetaphil,Cleanser,1
skin_05,skincare,claude,1,cerave,Retinol,2
skin_05,skincare,claude,1,the ordinary,Vitamin C Serum,3
skin_05,skincare,claude,1,neutrogena,Sunscreen,4
skin_05,skincare,claude,2,cerave,Cleanser: CeraVe Hydrating Facial Cleanser,1
skin_05,skincare,claude,2,neutrogena,Sunscreen: Neutrogena Ultra Sheer Dry,2
skin_05,skincare,claude,2,retinol,Retinol: Neutrogena Rapid Wrinkle Repair,3
skin_05,skincare,claude,2,the ordinary,Vitamin C Serum: The Ordinary Vitamin C Suspension 23% + HA Spheres 2%,4
skin_05,skincare,claude,3,cetaphil,Cleanser,1
skin_05,skincare,claude,3,the ordinary,Exfoliant,2
skin_05,skincare,claude,3,cerave,Moisturizer with Sunscreen,3
skin_05,skincare,deepseek,1,cerave,Cleanser: CeraVe Hydrating Facial Cleanser,1
skin_05,skincare,deepseek,1,the ordinary,Active Serum,2
skin_05,skincare,deepseek,1,beauty of joseon,Sunscreen,3
skin_05,skincare,deepseek,1,la roche-posay,Moisturizer: La Roche,4
skin_05,skincare,deepseek,1,cetaphil,Sunscreen: Cetaphil Daily Facial Moisturizer SPF 35,5
skin_05,skincare,deepseek,1,the inkey list,Vitamin C: Inkey List 15% Vitamin C + EGF Serum,6
skin_05,skincare,deepseek,1,adapalene,Retinol: Differin Gel,7
skin_05,skincare,deepseek,1,neutrogena,Sunscreen: Neutrogena Ultra Sheer Dry,8
skin_05,skincare,deepseek,1,vanicream,Moisturizer: Vanicream Moisturizing Cream,9
skin_05,skincare,deepseek,2,differin,"Start slow.** If you choose the Differin or ROC routine, use the retinoid only twice a week for the first 2 weeks, then 3x/week, then eventually nightly. Always on dry skin.",1
skin_05,skincare,deepseek,2,cerave,Skip the eye cream.** A good moisturizer,2
skin_05,skincare,deepseek,3,the ordinary,Apply **The Ordinary Vitamin C,1
skin_05,skincare,deepseek,3,cerave,Apply **CeraVe Moisturizer**.,2
skin_05,skincare,deepseek,3,neutrogena,Apply **Neutrogena Sunscreen,3
skin_05,skincare,deepseek,3,retinol,Apply **Neutrogena Retinol Serum,4
skin_06,skincare,chatgpt,1,la roche-posay,(mentioned: la roche-posay),1
skin_06,skincare,chatgpt,1,vichy,(mentioned: vichy),2
skin_06,skincare,chatgpt,1,the ordinary,(mentioned: the ordinary),3
skin_06,skincare,chatgpt,2,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,chatgpt,2,cerave,CeraVe Hydrating Hyaluronic Acid Serum,2
skin_06,skincare,chatgpt,2,vichy,Vichy Minéral 89 Hyaluronic Acid Serum,3
skin_06,skincare,chatgpt,3,la roche-posay,La Roche,1
skin_06,skincare,chatgpt,3,cerave,CeraVe Hydrating Hyaluronic Acid Serum,2
skin_06,skincare,chatgpt,3,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,3
skin_06,skincare,gemini,1,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,gemini,1,vichy,Vichy Mineral 89 Hyaluronic Acid Face Serum,2
skin_06,skincare,gemini,1,cerave,CeraVe Hydrating Hyaluronic Acid Serum,3
skin_06,skincare,gemini,1,la roche-posay,La Roche,4
skin_06,skincare,gemini,1,good molecules,Good Molecules Hyaluronic Acid Serum,5
skin_06,skincare,gemini,2,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,gemini,2,good molecules,Good Molecules Hyaluronic Acid Serum,2
skin_06,skincare,gemini,2,the inkey list,The INKEY List Hyaluronic Acid Serum,3
skin_06,skincare,gemini,2,vichy,Vichy Mineral 89 Serum,4
skin_06,skincare,gemini,2,cerave,CeraVe Hydrating Hyaluronic Acid Serum,5
skin_06,skincare,gemini,3,cosrx,(mentioned: cosrx),1
skin_06,skincare,gemini,3,vichy,(mentioned: vichy),2
skin_06,skincare,gemini,3,good molecules,(mentioned: good molecules),3
skin_06,skincare,gemini,3,the ordinary,(mentioned: the ordinary),4
skin_06,skincare,perplexity,1,cerave,CeraVe Hydrating Hyaluronic Acid Serum,1
skin_06,skincare,perplexity,1,neutrogena,Neutrogena Hydro Boost Hydrating Serum,2
skin_06,skincare,perplexity,1,la roche-posay,La Roche,3
skin_06,skincare,perplexity,1,vichy,Vichy Mineral 89 Hyaluronic Acid Booster Serum,4
skin_06,skincare,perplexity,2,cerave,CeraVe Hydrating Hyaluronic Acid Serum,1
skin_06,skincare,perplexity,2,good molecules,Good Molecules Hyaluronic Acid Face Serum,2
skin_06,skincare,perplexity,2,neutrogena,Neutrogena Hydro Boost Hydrating Serum,3
skin_06,skincare,perplexity,2,vichy,Vichy Mineral 89 Serum,4
skin_06,skincare,perplexity,2,la roche-posay,La Roche,5
skin_06,skincare,perplexity,3,la roche-posay,La Roche,1
skin_06,skincare,perplexity,3,vichy,Vichy Mineral 89 Hyaluronic Acid Booster Serum,2
skin_06,skincare,claude,1,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,claude,1,neutrogena,Neutrogena Hydro Boost Hyaluronic Acid Serum,2
skin_06,skincare,claude,1,cerave,CeraVe Hydrating Hyaluronic Acid Serum,3
skin_06,skincare,claude,1,good molecules,Good Molecules Hyaluronic Acid Serum,4
skin_06,skincare,claude,1,vichy,Vichy Minéral 89 Serum,5
skin_06,skincare,claude,2,cerave,(mentioned: cerave),1
skin_06,skincare,claude,2,neutrogena,(mentioned: neutrogena),2
skin_06,skincare,claude,2,good molecules,(mentioned: good molecules),3
skin_06,skincare,claude,2,the ordinary,(mentioned: the ordinary),4
skin_06,skincare,claude,3,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,claude,3,cerave,CeraVe Hydrating Hyaluronic Acid Serum,2
skin_06,skincare,deepseek,1,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,deepseek,1,cosrx,Cosrx Hyaluronic Acid Hydra Power Essence,2
skin_06,skincare,deepseek,1,neutrogena,Neutrogena Hydro Boost Hyaluronic Acid Serum,3
skin_06,skincare,deepseek,1,la roche-posay,La Roche,4
skin_06,skincare,deepseek,1,cerave,CeraVe Hydrating Hyaluronic Acid Serum,5
skin_06,skincare,deepseek,2,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,deepseek,2,cosrx,COSRX Hyaluronic Acid Hydra Power Essence,2
skin_06,skincare,deepseek,2,vichy,Vichy Mineral 89 Hyaluronic Acid Serum,3
skin_06,skincare,deepseek,2,la roche-posay,La Roche,4
skin_06,skincare,deepseek,2,the inkey list,The Inkey List Hyaluronic Acid Serum,5
skin_06,skincare,deepseek,3,the ordinary,The Ordinary Hyaluronic Acid 2% + B5,1
skin_06,skincare,deepseek,3,cosrx,Cosrx Hyaluronic Acid Hydra Power Essence,2
skin_06,skincare,deepseek,3,la roche-posay,La Roche,3
skin_07,skincare,chatgpt,1,vanicream,Vanicream Daily Facial Moisturizer,1
skin_07,skincare,chatgpt,1,cerave,CeraVe PM Facial Moisturizing Lotion,2
skin_07,skincare,chatgpt,1,la roche-posay,La Roche,3
skin_07,skincare,chatgpt,2,cerave,(mentioned: cerave),1
skin_07,skincare,chatgpt,2,niacinamide,(mentioned: niacinamide),2
skin_07,skincare,chatgpt,2,la roche-posay,(mentioned: la roche-posay),3
skin_07,skincare,chatgpt,2,vanicream,(mentioned: vanicream),4
skin_07,skincare,chatgpt,2,aveeno,(mentioned: aveeno),5
skin_07,skincare,chatgpt,3,vanicream,Vanicream Daily Facial Moisturizer,1
skin_07,skincare,chatgpt,3,cerave,CeraVe PM Facial Moisturizing Lotion,2
skin_07,skincare,chatgpt,3,la roche-posay,La Roche,3
skin_07,skincare,gemini,1,cerave,CeraVe PM Facial Moisturizing Lotion,1
skin_07,skincare,gemini,1,vanicream,Vanicream Daily Facial Moisturizer,2
skin_07,skincare,gemini,1,la roche-posay,La Roche,3
skin_07,skincare,gemini,1,neutrogena,Neutrogena Hydro Boost Hyaluronic Acid Water Gel,4
skin_07,skincare,gemini,2,la roche-posay,La Roche,1
skin_07,skincare,gemini,2,cerave,CeraVe PM Facial Moisturizing Lotion,2
skin_07,skincare,gemini,2,vanicream,Vanicream Moisturizing Cream,3
skin_07,skincare,gemini,2,neutrogena,Neutrogena Hydro Boost Water Gel,4
skin_07,skincare,gemini,3,la roche-posay,La Roche,1
skin_07,skincare,gemini,3,cerave,CeraVe Daily Moisturizing Lotion / CeraVe Ultra,2
skin_07,skincare,gemini,3,neutrogena,Neutrogena Hydro Boost Water Gel,3
skin_07,skincare,gemini,3,vanicream,Vanicream Daily Facial Moisturizer with Hyaluronic Acid & Ceramides,4
skin_07,skincare,perplexity,1,cerave,(mentioned: cerave),1
skin_07,skincare,perplexity,1,niacinamide,(mentioned: niacinamide),2
skin_07,skincare,perplexity,1,la roche-posay,(mentioned: la roche-posay),3
skin_07,skincare,perplexity,1,vanicream,(mentioned: vanicream),4
skin_07,skincare,perplexity,1,cetaphil,(mentioned: cetaphil),5
skin_07,skincare,perplexity,2,la roche-posay,La Roche,1
skin_07,skincare,perplexity,2,cerave,CeraVe Ultra,2
skin_07,skincare,perplexity,2,neutrogena,Neutrogena Hydro Boost Water Gel Moisturizer with Hyaluronic Acid,3
skin_07,skincare,perplexity,2,vanicream,Vanicream Moisturizing Cream,4
skin_07,skincare,perplexity,3,cerave,CeraVe PM Facial Moisturizing Lotion,1
skin_07,skincare,perplexity,3,vanicream,Vanicream Daily Facial Moisturizer,2
skin_07,skincare,perplexity,3,la roche-posay,La Roche Posay Toleriane Double Repair Face Moisturizer,3
skin_07,skincare,perplexity,3,cetaphil,Cetaphil Rough and Bumpy Daily Smoothing Moisturizer,4
skin_07,skincare,perplexity,3,neutrogena,Neutrogena Hydro Boost Water Cream,5
skin_07,skincare,claude,1,cerave,CeraVe Daily Moisturizing Lotion,1
skin_07,skincare,claude,1,cetaphil,Cetaphil Hydrating Face Lotion,2
skin_07,skincare,claude,1,la roche-posay,La Roche,3
skin_07,skincare,claude,2,cerave,CeraVe Moisturizing Cream,1
skin_07,skincare,claude,2,la roche-posay,La Roche,2
skin_07,skincare,claude,2,vanicream,Vanicream Daily Facial Moisturizer,3
skin_07,skincare,claude,2,neutrogena,Neutrogena Hydro Boost Water Gel,4
skin_07,skincare,claude,3,cerave,CeraVe Daily Moisturizing Lotion,1
skin_07,skincare,claude,3,cetaphil,Cetaphil Hydrating Face Lotion Moisturizer,2
skin_07,skincare,claude,3,la roche-posay,La Roche,3
skin_07,skincare,claude,3,olay,Olay Sensitive Skin Moisturizer with SPF 30,4
skin_07,skincare,deepseek,1,la roche-posay,La Roche,1
skin_07,skincare,deepseek,1,aveeno,Aveeno Calm + Restore Oat Gel Moisturizer,2
skin_07,skincare,deepseek,1,cerave,CeraVe PM Facial Moisturizing Lotion,3
skin_07,skincare,deepseek,2,cerave,CeraVe Moisturizing Cream,1
skin_07,skincare,deepseek,2,la roche-posay,La Roche,2
skin_07,skincare,deepseek,2,vanicream,Vanicream Daily Facial Moisturizer** – ~$14,3
skin_07,skincare,deepseek,3,la roche-posay,La Roche,1
skin_07,skincare,deepseek,3,vanicream,Vanicream Daily Facial Moisturizer,2
skin_07,skincare,deepseek,3,aveeno,Aveeno Calm + Restore Redness Relief Moisturizer,3
skin_08,skincare,chatgpt,1,skinceuticals,SkinCeuticals,1
skin_08,skincare,chatgpt,2,skinceuticals,SkinCeuticals,1
skin_08,skincare,chatgpt,3,skinceuticals,SkinCeuticals,1
skin_08,skincare,gemini,1,sk-ii,(mentioned: sk-ii),1
skin_08,skincare,gemini,2,retinol,(mentioned: retinol),1
skin_08,skincare,gemini,2,sk-ii,(mentioned: sk-ii),2
skin_08,skincare,gemini,3,niacinamide,(mentioned: niacinamide),1
skin_08,skincare,gemini,3,skinceuticals,(mentioned: skinceuticals),2
skin_08,skincare,perplexity,1,skinceuticals,SkinCeuticals,1
skin_08,skincare,perplexity,2,skinceuticals,SkinCeuticals,1
skin_08,skincare,perplexity,3,skinceuticals,SkinCeuticals,1
skin_08,skincare,claude,1,sulwhasoo,Sulwhasoo,1
skin_08,skincare,claude,2,sulwhasoo,Sulwhasoo,1
skin_08,skincare,claude,3,sulwhasoo,Sulwhasoo,1
skin_08,skincare,deepseek,1,retinol,(mentioned: retinol),1
skin_08,skincare,deepseek,3,skinceuticals,SkinCeuticals,1
skin_09,skincare,chatgpt,1,sulwhasoo,(mentioned: sulwhasoo),1
skin_09,skincare,chatgpt,1,sk-ii,(mentioned: sk-ii),2
skin_09,skincare,chatgpt,1,skinceuticals,(mentioned: skinceuticals),3
